"region";"år";"statistikkvariabel";"07459: Befolkning, etter region, år og statistikkvariabel"
"1027 Audnedal (-2019)";"1991";"Personer";1591
"1027 Audnedal (-2019)";"1992";"Personer";1573
"1027 Audnedal (-2019)";"1993";"Personer";1579
"1027 Audnedal (-2019)";"1994";"Personer";1578
"1027 Audnedal (-2019)";"1995";"Personer";1537
"1027 Audnedal (-2019)";"1996";"Personer";1540
"1027 Audnedal (-2019)";"1997";"Personer";1551
"1027 Audnedal (-2019)";"1998";"Personer";1543
"1027 Audnedal (-2019)";"1999";"Personer";1527
"1027 Audnedal (-2019)";"2000";"Personer";1530
"1027 Audnedal (-2019)";"2001";"Personer";1571
"1027 Audnedal (-2019)";"2002";"Personer";1554
"1027 Audnedal (-2019)";"2003";"Personer";1562
"1027 Audnedal (-2019)";"2004";"Personer";1568
"1027 Audnedal (-2019)";"2005";"Personer";1575
"1027 Audnedal (-2019)";"2006";"Personer";1556
"1027 Audnedal (-2019)";"2007";"Personer";1595
"1027 Audnedal (-2019)";"2008";"Personer";1613
"1027 Audnedal (-2019)";"2009";"Personer";1630
"1027 Audnedal (-2019)";"2010";"Personer";1670
"1027 Audnedal (-2019)";"2011";"Personer";1660
"1027 Audnedal (-2019)";"2012";"Personer";1689
"1027 Audnedal (-2019)";"2013";"Personer";1728
"1027 Audnedal (-2019)";"2014";"Personer";1743
"1027 Audnedal (-2019)";"2015";"Personer";1750
"1027 Audnedal (-2019)";"2016";"Personer";1750
